shipment_id,order_id,shipping_mode,delivery_date,delivery_status,shipping_cost
52007,12007,Rail,2025-12-15,Delayed,11.76
52008,12008,Air,2025-02-18,Delivered,36.61
52009,12009,Rail,2025-05-09,Delivered,48.57
52010,12010,Rail,2025-04-29,Delivered,7.43
52011,12011,Air,2025-09-08,Delivered,9.66
52012,12012,Rail,2025-04-11,Delivered,44.02
52013,12013,Air,2025-08-25,Delivered,19.36
52014,12014,Rail,2025-04-14,Delivered,42.19
52015,12015,Air,2025-07-25,Delayed,14.24
52016,12016,Road,2025-05-14,Delivered,29.73
52017,12017,Road,2025-08-21,Delayed,36.65
52018,12018,Rail,2025-06-17,Delivered,49.41
52019,12019,Air,2025-01-18,Delivered,38.41
52020,12020,Rail,2025-06-11,Delayed,39.5
52021,12021,Road,2025-06-30,Delivered,11.14
52022,12022,Road,2025-11-04,Delivered,34.25
52023,12023,Rail,2025-10-19,Delivered,16.19
52024,12024,Road,2025-05-31,Delivered,6.95
52025,12025,Road,2025-04-21,Delivered,46.89
52026,12026,Rail,2025-05-31,Delivered,19.19
52027,12027,Road,2025-11-27,Delivered,45.82
52028,12028,Road,2025-07-11,Delivered,7.41
52029,12029,Air,2025-04-25,Delivered,8.85
52030,12030,Road,2025-06-12,Delayed,36.69
52031,12031,Air,2025-10-25,Delivered,34.8
52032,12032,Rail,2025-10-02,Delivered,38.28
52033,12033,Rail,2025-05-19,Delivered,37.43
52034,12034,Rail,2025-07-10,Delivered,40.37
52035,12035,Road,2025-06-01,Delayed,38.8
52036,12036,Air,2025-03-02,Delayed,20.81
52037,12037,Rail,2025-09-05,Delayed,24.59
52038,12038,Road,2025-05-14,Delivered,39.73
52039,12039,Rail,2025-03-31,Delayed,33.65
52040,12040,Road,2025-05-23,Delayed,48.0
52041,12041,Rail,2025-06-19,Delivered,9.59
52042,12042,Rail,2025-10-24,Delivered,18.82
52043,12043,Road,2025-10-21,Delivered,35.78
52044,12044,Rail,2025-08-23,Delivered,43.45
52045,12045,Road,2025-01-13,Delayed,22.03
52046,12046,Air,2025-06-04,Delivered,27.53
52047,12047,Rail,2025-11-09,Delayed,19.49
52048,12048,Road,2026-01-05,Delayed,43.08
52049,12049,Air,2025-01-22,Delivered,43.53
52050,12050,Road,2025-02-12,Delivered,21.17
52051,12051,Rail,2025-03-11,Delivered,22.57
52052,12052,Road,2025-12-17,Delivered,6.2
52053,12053,Air,2025-05-19,Delivered,5.29
52054,12054,Air,2025-05-23,Delivered,17.6
52055,12055,Rail,2025-08-13,Delivered,5.5
52056,12056,Road,2025-01-25,Delayed,34.08
52057,12057,Rail,2025-06-13,Delivered,42.11
52058,12058,Road,2025-04-01,Delivered,8.24
52059,12059,Road,2025-09-28,Delayed,41.44
52060,12060,Air,2025-12-19,Delivered,26.99
52061,12061,Air,2025-11-23,Delivered,16.88
52062,12062,Air,2025-03-21,Delayed,12.08
52063,12063,Air,2025-04-06,Delivered,32.76
52064,12064,Rail,2025-02-24,Delivered,20.04
52065,12065,Road,2025-11-27,Delivered,19.41
52066,12066,Road,2025-04-29,Delivered,30.3
52067,12067,Road,2025-02-03,Delivered,8.85
52068,12068,Rail,2025-02-08,Delivered,19.84
52069,12069,Road,2025-12-28,Delivered,18.03
52070,12070,Air,2025-04-30,Delivered,34.46
52071,12071,Air,2025-10-25,Delivered,48.95
52072,12072,Rail,2025-09-29,Delivered,34.77
52073,12073,Rail,2025-04-04,Delayed,45.48
52074,12074,Road,2025-11-08,Delayed,19.16
52075,12075,Road,2025-12-31,Delivered,16.39
52076,12076,Air,2025-03-19,Delivered,23.46
52077,12077,Road,2025-11-01,Delivered,36.85
52078,12078,Rail,2025-09-24,Delivered,45.97
52079,12079,Rail,2025-11-26,Delivered,48.23
52080,12080,Road,2025-02-12,Delayed,47.88
52081,12081,Road,2025-12-23,Delayed,35.76
52082,12082,Air,2025-02-27,Delivered,46.23
52083,12083,Rail,2025-12-28,Delayed,7.78
52084,12084,Road,2025-10-14,Delivered,16.8
52085,12085,Rail,2025-04-21,Delivered,20.53
52086,12086,Road,2025-01-10,Delivered,36.68
52087,12087,Road,2025-03-26,Delivered,23.88
52088,12088,Air,2025-01-14,Delivered,13.28
52089,12089,Rail,2025-02-26,Delayed,15.49
52090,12090,Road,2025-06-21,Delayed,31.96
52091,12091,Rail,2025-10-19,Delayed,31.26
52092,12092,Road,2025-12-09,Delayed,37.58
52093,12093,Rail,2025-10-12,Delivered,15.18
52094,12094,Road,2025-09-11,Delayed,5.08
52095,12095,Road,2025-01-22,Delayed,38.71
52096,12096,Road,2025-10-25,Delivered,12.31
52097,12097,Road,2025-04-08,Delivered,6.2
52098,12098,Rail,2025-08-02,Delayed,32.6
52099,12099,Air,2025-09-18,Delivered,40.21
52100,12100,Rail,2025-04-27,Delivered,7.32
52101,12101,Air,2025-12-24,Delivered,19.55
52102,12102,Road,2025-09-29,Delivered,24.53
52103,12103,Rail,2025-03-03,Delivered,39.41
52104,12104,Road,2025-08-17,Delivered,28.22
52105,12105,Rail,2025-02-24,Delivered,45.56
52106,12106,Air,2025-01-29,Delivered,39.0
52107,12107,Rail,2025-09-20,Delivered,24.91
52108,12108,Air,2025-01-15,Delivered,12.61
52109,12109,Air,2025-06-23,Delivered,36.77
52110,12110,Air,2025-05-12,Delivered,31.46
52111,12111,Rail,2025-09-18,Delayed,25.51
52112,12112,Road,2025-02-15,Delivered,6.32
52113,12113,Air,2025-03-19,Delayed,24.7
52114,12114,Road,2025-08-19,Delivered,30.45
52115,12115,Rail,2025-09-10,Delivered,5.33
52116,12116,Rail,2025-07-01,Delivered,24.75
52117,12117,Road,2025-12-06,Delivered,22.46
52118,12118,Air,2025-02-12,Delivered,36.28
52119,12119,Rail,2025-12-22,Delayed,25.07
52120,12120,Air,2025-01-29,Delivered,32.84
52121,12121,Road,2025-05-27,Delivered,23.09
52122,12122,Air,2025-01-16,Delivered,33.14
52123,12123,Air,2025-03-25,Delivered,42.79
52124,12124,Road,2025-04-16,Delayed,25.33
52125,12125,Air,2025-01-07,Delivered,39.72
52126,12126,Road,2025-09-28,Delivered,33.13
52127,12127,Air,2025-08-06,Delivered,26.56
52128,12128,Road,2025-11-07,Delivered,39.51
52129,12129,Rail,2025-09-23,Delivered,36.2
52130,12130,Rail,2025-12-21,Delivered,27.58
52131,12131,Air,2025-07-18,Delivered,30.66
52132,12132,Road,2025-04-15,Delivered,26.37
52133,12133,Road,2025-06-09,Delivered,15.31
52134,12134,Air,2025-07-11,Delivered,23.39
52135,12135,Road,2025-09-18,Delayed,48.41
52136,12136,Road,2025-04-03,Delayed,12.39
52137,12137,Road,2025-01-13,Delayed,14.96
52138,12138,Rail,2025-12-20,Delivered,9.92
52139,12139,Road,2025-05-06,Delivered,15.39
52140,12140,Air,2025-01-22,Delivered,10.01
52141,12141,Road,2025-06-30,Delivered,40.71
52142,12142,Air,2025-08-05,Delayed,40.37
52143,12143,Road,2025-04-11,Delivered,39.37
52144,12144,Road,2025-07-12,Delayed,27.81
52145,12145,Rail,2025-05-15,Delivered,38.72
52146,12146,Rail,2025-03-09,Delivered,16.93
52147,12147,Rail,2025-06-22,Delivered,15.66
52148,12148,Road,2025-03-17,Delivered,26.31
52149,12149,Road,2025-10-18,Delivered,34.39
52150,12150,Rail,2025-09-06,Delivered,23.42
52151,12151,Rail,2025-08-06,Delivered,19.44
52152,12152,Road,2026-01-07,Delayed,7.1
52153,12153,Road,2025-08-22,Delivered,47.48
52154,12154,Road,2025-02-13,Delivered,10.99
52155,12155,Road,2025-12-31,Delivered,10.63
52156,12156,Air,2026-01-02,Delayed,25.74
52157,12157,Rail,2025-01-29,Delivered,11.95
52158,12158,Rail,2025-11-02,Delivered,30.65
52159,12159,Rail,2025-08-24,Delivered,24.92
52160,12160,Air,2025-09-26,Delayed,25.54
52161,12161,Air,2025-07-06,Delivered,8.46
52162,12162,Rail,2025-06-11,Delivered,34.51
52163,12163,Air,2025-09-19,Delivered,37.13
52164,12164,Air,2025-04-10,Delivered,42.09
52165,12165,Air,2025-07-29,Delivered,35.26
52166,12166,Air,2025-01-13,Delivered,24.21
52167,12167,Air,2025-12-22,Delivered,20.68
52168,12168,Rail,2025-02-13,Delivered,35.76
52169,12169,Rail,2025-01-29,Delivered,44.94
52170,12170,Road,2025-12-18,Delayed,8.54
52171,12171,Rail,2025-09-23,Delivered,32.17
52172,12172,Road,2025-01-27,Delivered,14.4
52173,12173,Rail,2025-12-03,Delayed,7.62
52174,12174,Road,2025-04-23,Delivered,44.71
52175,12175,Air,2025-07-07,Delivered,27.96
52176,12176,Rail,2025-09-05,Delivered,49.28
52177,12177,Rail,2025-07-19,Delivered,35.57
52178,12178,Road,2025-07-03,Delivered,25.25
52179,12179,Road,2025-03-04,Delivered,47.16
52180,12180,Air,2025-11-11,Delivered,38.17
52181,12181,Air,2025-03-01,Delivered,40.82
52182,12182,Air,2025-08-21,Delivered,5.4
52183,12183,Rail,2025-05-01,Delivered,25.1
52184,12184,Rail,2025-04-02,Delivered,24.92
52185,12185,Rail,2025-02-27,Delivered,37.08
52186,12186,Air,2025-12-16,Delivered,47.17
52187,12187,Air,2025-11-08,Delivered,27.17
52188,12188,Air,2025-10-12,Delivered,44.09
52189,12189,Rail,2025-01-23,Delivered,24.43
52190,12190,Rail,2025-03-13,Delivered,11.08
52191,12191,Air,2025-12-09,Delayed,15.72
52192,12192,Air,2025-07-27,Delivered,30.13
52193,12193,Rail,2025-11-22,Delivered,31.74
52194,12194,Air,2025-10-20,Delayed,46.79
52195,12195,Road,2025-08-29,Delayed,47.46
52196,12196,Road,2026-01-02,Delivered,29.84
52197,12197,Rail,2025-12-08,Delivered,5.29
52198,12198,Road,2025-05-27,Delivered,28.58
52199,12199,Road,2025-06-25,Delivered,32.69
52200,12200,Air,2025-07-05,Delayed,7.45
52201,12201,Air,2025-12-03,Delayed,13.86
52202,12202,Road,2025-09-03,Delivered,14.66
52203,12203,Road,2025-06-08,Delivered,44.69
52204,12204,Road,2025-04-15,Delivered,18.65
52205,12205,Rail,2025-12-20,Delayed,39.0
52206,12206,Rail,2025-04-12,Delayed,30.0
52207,12207,Rail,2025-05-02,Delivered,6.14
52208,12208,Rail,2025-11-25,Delivered,26.72
52209,12209,Rail,2025-03-17,Delivered,25.36
52210,12210,Air,2025-06-19,Delivered,47.93
52211,12211,Rail,2025-03-08,Delivered,19.51
52212,12212,Air,2025-12-03,Delivered,18.29
52213,12213,Rail,2025-07-26,Delivered,28.17
52214,12214,Air,2025-04-22,Delivered,10.34
52215,12215,Air,2025-01-27,Delivered,31.39
52216,12216,Road,2025-10-09,Delayed,37.65
52217,12217,Air,2025-05-08,Delayed,10.29
52218,12218,Rail,2025-07-27,Delivered,36.28
52219,12219,Air,2025-11-25,Delivered,9.02
52220,12220,Rail,2025-02-23,Delayed,6.2
52221,12221,Road,2025-01-27,Delivered,10.15
52222,12222,Air,2026-01-05,Delayed,26.64
52223,12223,Road,2025-12-11,Delayed,31.84
52224,12224,Road,2025-08-17,Delivered,13.94
52225,12225,Air,2025-07-08,Delivered,41.12
52226,12226,Rail,2025-03-03,Delivered,12.61
52227,12227,Air,2025-10-12,Delivered,12.29
52228,12228,Rail,2025-06-30,Delayed,24.52
52229,12229,Rail,2025-05-05,Delivered,38.24
52230,12230,Air,2025-09-02,Delivered,48.74
52231,12231,Road,2025-09-07,Delayed,21.34
52232,12232,Road,2025-08-07,Delivered,32.56
52233,12233,Road,2025-11-04,Delivered,41.0
52234,12234,Rail,2025-03-10,Delivered,37.12
52235,12235,Rail,2026-01-02,Delivered,6.2
52236,12236,Air,2025-01-07,Delivered,40.19
52237,12237,Rail,2025-05-19,Delivered,6.13
52238,12238,Rail,2025-07-12,Delivered,47.94
52239,12239,Road,2025-05-27,Delivered,37.25
52240,12240,Air,2025-05-13,Delayed,10.26
52241,12241,Road,2025-11-08,Delivered,36.79
52242,12242,Air,2025-09-26,Delivered,30.37
52243,12243,Road,2025-01-21,Delivered,17.47
52244,12244,Rail,2026-01-09,Delayed,44.68
52245,12245,Road,2025-04-18,Delivered,25.8
52246,12246,Rail,2025-06-19,Delivered,17.55
52247,12247,Road,2025-01-20,Delayed,15.11
52248,12248,Air,2025-09-09,Delivered,20.13
52249,12249,Rail,2025-08-02,Delivered,45.24
52250,12250,Air,2025-03-11,Delayed,31.05
52251,12251,Air,2025-07-18,Delivered,16.29
52252,12252,Road,2025-09-03,Delivered,33.58
52253,12253,Air,2025-02-19,Delivered,39.01
52254,12254,Air,2025-02-14,Delivered,5.97
52255,12255,Air,2025-02-05,Delivered,20.96
52256,12256,Rail,2025-04-02,Delivered,26.48
52257,12257,Road,2025-11-16,Delivered,15.11
52258,12258,Rail,2025-01-04,Delivered,13.74
52259,12259,Rail,2025-05-01,Delivered,18.03
52260,12260,Rail,2025-04-24,Delivered,18.09
52261,12261,Road,2025-05-02,Delivered,42.37
52262,12262,Rail,2025-12-06,Delayed,20.34
52263,12263,Road,2025-09-30,Delivered,10.91
52264,12264,Road,2025-12-29,Delayed,23.5
52265,12265,Road,2025-04-22,Delivered,14.11
52266,12266,Air,2025-04-08,Delivered,23.13
52267,12267,Air,2025-05-27,Delivered,29.48
52268,12268,Road,2025-09-19,Delivered,28.97
52269,12269,Rail,2025-05-24,Delivered,45.38
52270,12270,Road,2025-10-08,Delivered,32.28
52271,12271,Rail,2025-07-25,Delayed,35.97
52272,12272,Air,2025-06-11,Delivered,42.72
52273,12273,Air,2025-09-21,Delivered,21.44
52274,12274,Air,2025-04-10,Delayed,22.0
52275,12275,Air,2025-09-16,Delayed,21.59
52276,12276,Road,2025-05-30,Delivered,19.82
52277,12277,Road,2025-01-12,Delivered,45.22
52278,12278,Road,2025-12-28,Delivered,35.77
52279,12279,Road,2025-11-19,Delayed,12.85
52280,12280,Road,2025-09-21,Delivered,22.75
52281,12281,Air,2025-08-21,Delayed,33.28
52282,12282,Air,2025-01-29,Delivered,7.81
52283,12283,Air,2025-08-05,Delivered,36.9
52284,12284,Road,2025-08-20,Delivered,20.2
52285,12285,Air,2025-03-02,Delivered,33.78
52286,12286,Air,2025-12-03,Delivered,16.17
52287,12287,Road,2025-02-16,Delivered,29.56
52288,12288,Road,2025-01-16,Delivered,37.39
52289,12289,Rail,2025-03-07,Delivered,32.15
52290,12290,Rail,2025-04-30,Delivered,11.35
52291,12291,Rail,2025-08-24,Delivered,29.78
52292,12292,Road,2025-12-06,Delayed,23.31
52293,12293,Air,2025-08-02,Delayed,18.03
52294,12294,Road,2025-05-02,Delivered,16.42
52295,12295,Rail,2025-02-03,Delivered,46.78
52296,12296,Air,2025-03-26,Delivered,22.95
52297,12297,Air,2025-09-02,Delayed,8.51
52298,12298,Rail,2025-05-30,Delivered,37.05
52299,12299,Air,2025-12-08,Delivered,37.22
52300,12300,Road,2025-02-09,Delivered,26.09
52301,12301,Air,2025-08-06,Delivered,19.02
52302,12302,Rail,2025-10-15,Delivered,22.22
52303,12303,Road,2025-10-05,Delayed,32.2
52304,12304,Air,2025-07-19,Delivered,7.85
52305,12305,Rail,2025-09-09,Delivered,43.34
52306,12306,Road,2025-10-26,Delivered,6.47
52307,12307,Air,2025-05-15,Delivered,26.95
52308,12308,Road,2025-05-08,Delivered,46.22
52309,12309,Rail,2025-08-24,Delivered,15.61
52310,12310,Road,2025-04-14,Delayed,20.44
52311,12311,Road,2025-05-19,Delivered,27.34
52312,12312,Air,2025-07-20,Delivered,47.27
52313,12313,Air,2025-01-20,Delivered,14.28
52314,12314,Rail,2025-09-27,Delivered,38.43
52315,12315,Rail,2025-03-26,Delivered,23.3
52316,12316,Rail,2025-11-24,Delayed,6.7
52317,12317,Road,2025-06-22,Delivered,30.04
52318,12318,Road,2025-03-17,Delayed,8.2
52319,12319,Road,2025-09-10,Delivered,34.08
52320,12320,Rail,2025-12-22,Delayed,33.64
52321,12321,Rail,2025-06-14,Delivered,27.5
52322,12322,Road,2025-04-01,Delivered,41.57
52323,12323,Air,2025-10-30,Delivered,39.99
52324,12324,Rail,2025-01-27,Delivered,39.05
52325,12325,Air,2025-03-23,Delivered,14.74
52326,12326,Air,2025-02-16,Delivered,37.42
52327,12327,Rail,2025-06-15,Delayed,24.7
52328,12328,Air,2025-10-31,Delivered,18.7
52329,12329,Rail,2025-04-27,Delivered,9.09
52330,12330,Road,2025-05-04,Delivered,16.02
52331,12331,Road,2025-12-05,Delivered,39.56
52332,12332,Rail,2025-10-02,Delivered,20.27
52333,12333,Air,2025-02-19,Delivered,28.77
52334,12334,Air,2025-12-01,Delivered,8.73
52335,12335,Rail,2025-10-06,Delivered,19.18
52336,12336,Rail,2025-07-29,Delivered,45.85
52337,12337,Road,2025-03-31,Delayed,8.7
52338,12338,Rail,2025-02-07,Delayed,15.59
52339,12339,Air,2025-04-13,Delivered,13.13
52340,12340,Air,2025-10-07,Delivered,46.85
52341,12341,Rail,2025-02-08,Delivered,22.56
52342,12342,Air,2025-06-04,Delivered,18.07
52343,12343,Road,2025-01-23,Delivered,19.78
52344,12344,Rail,2025-05-15,Delivered,43.12
52345,12345,Rail,2025-11-20,Delivered,28.7
52346,12346,Rail,2025-09-12,Delivered,41.0
52347,12347,Road,2025-01-13,Delivered,41.61
52348,12348,Road,2025-03-25,Delayed,22.85
52349,12349,Road,2025-09-09,Delivered,7.48
52350,12350,Air,2025-08-01,Delivered,40.71
52351,12351,Air,2025-09-09,Delivered,10.68
52352,12352,Rail,2025-08-25,Delivered,26.02
52353,12353,Rail,2025-04-14,Delivered,6.51
52354,12354,Air,2025-07-06,Delivered,40.59
52355,12355,Rail,2025-10-06,Delivered,6.14
52356,12356,Rail,2025-05-24,Delayed,16.09
52357,12357,Rail,2025-07-15,Delivered,43.37
52358,12358,Rail,2025-07-29,Delivered,16.6
52359,12359,Air,2025-03-28,Delivered,28.14
52360,12360,Rail,2025-05-14,Delivered,36.88
52361,12361,Road,2025-04-04,Delayed,38.96
52362,12362,Air,2025-02-10,Delivered,49.21
52363,12363,Road,2025-06-27,Delayed,36.74
52364,12364,Road,2025-12-29,Delivered,27.41
52365,12365,Air,2025-05-07,Delivered,9.25
52366,12366,Rail,2025-04-02,Delivered,49.98
52367,12367,Rail,2025-12-23,Delivered,30.24
52368,12368,Air,2025-10-20,Delivered,23.8
52369,12369,Air,2025-04-24,Delivered,17.02
52370,12370,Road,2025-06-19,Delivered,11.59
52371,12371,Road,2025-04-11,Delivered,42.67
52372,12372,Rail,2025-01-12,Delivered,8.05
52373,12373,Air,2025-07-18,Delayed,14.15
52374,12374,Road,2025-10-24,Delivered,41.67
52375,12375,Air,2025-04-12,Delivered,48.27
52376,12376,Air,2026-01-07,Delivered,23.58
52377,12377,Road,2025-09-18,Delivered,22.24
52378,12378,Air,2025-10-02,Delayed,31.7
52379,12379,Road,2025-04-09,Delayed,8.79
52380,12380,Road,2025-06-11,Delivered,27.88
52381,12381,Road,2025-09-27,Delivered,22.84
52382,12382,Air,2025-06-28,Delivered,42.8
52383,12383,Rail,2025-08-14,Delivered,9.6
52384,12384,Road,2025-08-18,Delayed,13.71
52385,12385,Rail,2025-10-26,Delivered,33.23
52386,12386,Road,2025-10-04,Delivered,13.55
52387,12387,Air,2025-02-08,Delayed,13.1
52388,12388,Road,2025-08-08,Delivered,38.97
52389,12389,Rail,2025-09-30,Delayed,28.69
52390,12390,Road,2025-10-15,Delayed,35.26
52391,12391,Road,2025-08-19,Delivered,30.24
52392,12392,Air,2025-04-05,Delivered,18.89
52393,12393,Air,2025-05-12,Delivered,19.69
52394,12394,Rail,2025-10-15,Delivered,20.82
52395,12395,Road,2025-03-07,Delayed,21.4
52396,12396,Road,2025-12-02,Delivered,47.82
52397,12397,Road,2025-04-04,Delivered,31.66
52398,12398,Rail,2025-01-12,Delivered,16.66
52399,12399,Rail,2025-10-11,Delivered,29.59
52400,12400,Rail,2025-06-14,Delivered,48.47
52401,12401,Road,2025-07-29,Delivered,18.88
52402,12402,Road,2025-08-01,Delivered,12.63
52403,12403,Road,2025-09-09,Delivered,17.06
52404,12404,Air,2025-10-22,Delivered,43.04
52405,12405,Road,2025-06-13,Delivered,44.14
52406,12406,Rail,2025-06-14,Delivered,10.65
52407,12407,Road,2025-04-25,Delivered,15.02
52408,12408,Rail,2025-12-18,Delivered,40.19
52409,12409,Road,2025-10-04,Delivered,34.0
52410,12410,Rail,2025-07-14,Delivered,39.0
52411,12411,Rail,2025-06-17,Delivered,9.94
52412,12412,Rail,2025-03-15,Delayed,20.31
52413,12413,Rail,2025-12-03,Delivered,31.7
52414,12414,Air,2025-01-26,Delayed,14.49
52415,12415,Rail,2025-04-04,Delivered,31.32
52416,12416,Air,2025-06-07,Delivered,22.68
52417,12417,Road,2025-05-20,Delivered,35.1
52418,12418,Air,2025-07-23,Delivered,34.81
52419,12419,Air,2025-05-02,Delivered,21.68
52420,12420,Air,2025-12-24,Delivered,7.47
52421,12421,Road,2025-12-21,Delayed,21.16
52422,12422,Air,2025-01-11,Delivered,40.76
52423,12423,Rail,2025-07-17,Delayed,15.1
52424,12424,Road,2025-09-26,Delivered,20.2
52425,12425,Road,2025-08-17,Delivered,15.43
52426,12426,Road,2025-12-15,Delivered,43.29
52427,12427,Road,2025-07-31,Delivered,9.2
52428,12428,Air,2025-05-13,Delivered,6.83
52429,12429,Road,2025-09-20,Delivered,33.21
52430,12430,Air,2025-04-13,Delivered,33.59
52431,12431,Road,2025-08-05,Delivered,47.1
52432,12432,Road,2025-09-25,Delivered,11.65
52433,12433,Air,2025-11-03,Delivered,28.28
52434,12434,Rail,2025-06-24,Delivered,22.78
52435,12435,Road,2025-10-25,Delivered,9.32
52436,12436,Road,2025-10-10,Delayed,32.12
52437,12437,Air,2025-05-26,Delivered,25.38
52438,12438,Air,2025-10-25,Delivered,45.04
52439,12439,Road,2025-02-07,Delayed,14.36
52440,12440,Road,2025-10-18,Delivered,36.89
52441,12441,Road,2025-02-07,Delivered,38.13
52442,12442,Rail,2025-10-20,Delivered,11.19
52443,12443,Rail,2025-05-21,Delivered,7.54
52444,12444,Rail,2025-05-19,Delivered,39.01
52445,12445,Air,2025-11-15,Delayed,21.04
52446,12446,Air,2025-06-12,Delivered,26.05
52447,12447,Rail,2026-01-05,Delayed,15.11
52448,12448,Road,2025-09-03,Delayed,9.95
52449,12449,Road,2025-03-21,Delivered,24.76
52450,12450,Rail,2025-07-29,Delivered,27.48
52451,12451,Air,2025-05-08,Delivered,19.2
52452,12452,Air,2025-03-11,Delayed,37.18
52453,12453,Rail,2025-08-22,Delivered,14.43
52454,12454,Rail,2025-05-15,Delayed,12.45
52455,12455,Air,2025-04-18,Delivered,44.21
52456,12456,Air,2025-03-13,Delivered,47.25
52457,12457,Road,2025-11-15,Delivered,22.25
52458,12458,Road,2025-03-18,Delivered,8.53
52459,12459,Road,2025-11-16,Delivered,17.38
52460,12460,Road,2025-02-17,Delivered,36.53
52461,12461,Air,2025-11-10,Delivered,48.32
52462,12462,Rail,2025-06-20,Delayed,42.34
52463,12463,Air,2025-08-16,Delivered,22.77
52464,12464,Air,2025-05-28,Delivered,17.52
52465,12465,Air,2025-02-10,Delivered,26.98
52466,12466,Rail,2025-11-07,Delayed,42.99
52467,12467,Road,2025-04-09,Delivered,11.37
52468,12468,Rail,2025-08-18,Delivered,41.63
52469,12469,Air,2025-01-10,Delivered,33.84
52470,12470,Air,2025-09-08,Delivered,37.71
52471,12471,Road,2025-06-10,Delivered,18.53
52472,12472,Air,2025-12-14,Delivered,9.68
52473,12473,Rail,2025-09-25,Delivered,39.05
52474,12474,Rail,2025-06-19,Delivered,28.0
52475,12475,Road,2025-02-12,Delayed,40.84
52476,12476,Rail,2025-10-13,Delivered,34.14
52477,12477,Rail,2025-10-28,Delivered,16.51
52478,12478,Air,2025-08-31,Delivered,36.49
52479,12479,Air,2025-09-19,Delivered,7.42
52480,12480,Air,2025-11-19,Delayed,37.82
52481,12481,Road,2025-01-29,Delivered,39.62
52482,12482,Road,2025-03-18,Delayed,37.52
52483,12483,Road,2025-10-05,Delayed,49.23
52484,12484,Air,2025-02-22,Delivered,37.16
52485,12485,Air,2025-08-05,Delivered,36.48
52486,12486,Road,2025-03-24,Delayed,8.01
52487,12487,Air,2025-04-12,Delayed,25.85
52488,12488,Rail,2025-09-07,Delivered,44.57
52489,12489,Rail,2025-04-06,Delivered,24.38
52490,12490,Air,2025-07-09,Delivered,46.18
52491,12491,Air,2025-09-22,Delivered,40.32
52492,12492,Road,2025-06-26,Delivered,8.1
52493,12493,Air,2025-09-08,Delivered,31.44
52494,12494,Road,2025-03-28,Delivered,24.56
52495,12495,Air,2025-05-15,Delivered,17.9
52496,12496,Road,2025-10-13,Delivered,28.95
52497,12497,Air,2025-10-16,Delayed,40.54
52498,12498,Rail,2025-06-29,Delivered,34.98
52499,12499,Rail,2025-11-30,Delivered,34.27
52500,12500,Rail,2025-07-19,Delivered,9.9
52501,12501,Road,2025-07-13,Delivered,37.38
52502,12502,Rail,2025-10-30,Delayed,15.87
